ET1cU5_A2YM[2],2,3,1,2,3
ET1cU5_A2YM[3],3,2,-1,3,2
ET1cU5_A2YM[4],1,2,1,1,2
ET1cU5_A2YM[5],1,2,1,1,2
EmmuWoCUgXs[0],4,4,0,4,4
EmmuWoCUgXs[1],2,4,2,2,4
EmmuWoCUgXs[2],4,2,-2,4,2
EmmuWoCUgXs[3],3,4,1,3,4
EmmuWoCUgXs[4],4,3,-1,4,3
EmmuWoCUgXs[5],4,2,-2,4,2
EmmuWoCUgXs[6],2,4,2,2,4
EmmuWoCUgXs[7],2,2,0,2,2
EmmuWoCUgXs[8],3,2,-1,3,2
EmmuWoCUgXs[9],2,2,0,2,2
Es9MkKsMsjU[0],1,2,1,1,2
Es9MkKsMsjU[1],1,1,0,1,1
Es9MkKsMsjU[2],1,1,0,1,1
Es9MkKsMsjU[3],1,1,0,1,1
Es9MkKsMsjU[4],1,1,0,1,1
Es9MkKsMsjU[5],1,0,-1,1,0
Ezn3p5FWF_U[0],3,4,1,3,4
Ezn3p5FWF_U[1],4,4,0,4,4
F1U26PLiXjM[0],4,3,-1,4,3
F1U26PLiXjM[1],6,5,-1,6,5
F4yFRROWtdE[0],4,4,0,4,4
F4yFRROWtdE[1],4,4,0,4,4
F6JV-K840EY[0],5,4,-1,5,4
F6JV-K840EY[1],5,3,-2,5,3
F6JV-K840EY[2],3,3,0,3,3
FB_b1dm0SRY[0],4,3,-1,4,3
FB_b1dm0SRY[1],2,2,0,2,2
FB_b1dm0SRY[2],3,2,-1,3,2
FB_b1dm0SRY[3],5,4,-1,5,4
FB_b1dm0SRY[4],3,3,0,3,3
FB_b1dm0SRY[5],4,2,-2,4,2
FB_b1dm0SRY[6],3,3,0,3,3
FB_b1dm0SRY[7],6,4,-2,6,4
FB_b1dm0SRY[8],5,2,-3,5,2
FB_b1dm0SRY[9],3,4,1,3,4
FB_b1dm0SRY[10],5,4,-1,5,4
FB_b1dm0SRY[11],3,2,-1,3,2
FB_b1dm0SRY[12],3,4,1,3,4
FB_b1dm0SRY[13],4,4,0,4,4
FB_b1dm0SRY[14],5,5,0,5,5
FB_b1dm0SRY[15],5,4,-1,5,4
FB_b1dm0SRY[16],3,3,0,3,3
FxxJB8hBpyQ[0],2,2,0,2,2
FxxJB8hBpyQ[1],4,4,0,4,4
FxxJB8hBpyQ[2],1,1,0,1,1
Fy0Uid9afM8[0],2,2,0,2,2
Fy0Uid9afM8[1],2,2,0,2,2
Fy0Uid9afM8[2],1,3,2,1,3
Fy0Uid9afM8[3],2,2,0,2,2
Fy0Uid9afM8[4],2,2,0,2,2
Fy0Uid9afM8[5],1,2,1,1,2
Fy0Uid9afM8[6],4,3,-1,4,3
Gz2qsCqWNUY[0],4,2,-2,4,2
H1DpVwktfDQ[0],5,4,-1,5,4
H1DpVwktfDQ[1],4,4,0,4,4
H1DpVwktfDQ[2],3,4,1,3,4
H1DpVwktfDQ[3],4,4,0,4,4
H6ci6Myq8uI[0],4,4,0,4,4
H6ci6Myq8uI[1],4,4,0,4,4
H6ci6Myq8uI[2],3,2,-1,3,2
H9mSft9YGuk[0],4,2,-2,4,2
H9mSft9YGuk[1],2,2,0,2,2
H9mSft9YGuk[2],3,2,-1,3,2
HGicRLwgtkM[0],5,3,-2,5,3
HGicRLwgtkM[1],4,3,-1,4,3
HGicRLwgtkM[2],5,3,-2,5,3
HGicRLwgtkM[3],4,3,-1,4,3
HGicRLwgtkM[4],5,4,-1,5,4
HGicRLwgtkM[5],5,4,-1,5,4
HGicRLwgtkM[6],6,3,-3,6,3
HetCe0lLacc[0],3,3,0,3,3
HmXXW45eZL4[0],2,2,0,2,2
HmXXW45eZL4[1],3,0,-3,3,0
HmXXW45eZL4[2],3,1,-2,3,1
IM6HW1HwHhM[0],4,2,-2,4,2
IM6HW1HwHhM[1],3,4,1,3,4
IM6HW1HwHhM[2],4,4,0,4,4
IM6HW1HwHhM[3],2,4,2,2,4
IM6HW1HwHhM[4],3,4,1,3,4
IM6HW1HwHhM[5],3,4,1,3,4
IM6HW1HwHhM[6],3,4,1,3,4
IM6HW1HwHhM[7],6,4,-2,6,4
IM6HW1HwHhM[8],3,2,-1,3,2
IRY4D_-mx3Q[0],4,2,-2,4,2
IUmxJNs2zaY[0],4,3,-1,4,3
IUmxJNs2zaY[1],4,3,-1,4,3
IUmxJNs2zaY[2],4,4,0,4,4
IUmxJNs2zaY[3],4,4,0,4,4
JAnRCQ9A0vI[0],3,2,-1,3,2
JAnRCQ9A0vI[1],3,4,1,3,4
JAnRCQ9A0vI[2],4,4,0,4,4
JAnRCQ9A0vI[3],4,4,0,4,4
JAnRCQ9A0vI[4],3,3,0,3,3
JAnRCQ9A0vI[5],3,4,1,3,4
JAnRCQ9A0vI[6],3,4,1,3,4
JAnRCQ9A0vI[7],5,5,0,5,5
JAnRCQ9A0vI[8],5,4,-1,5,4
JGzFUzPeAA8[0],4,4,0,4,4
JOK1SSmPtFw[0],5,4,-1,5,4
JOK1SSmPtFw[1],2,2,0,2,2
JOK1SSmPtFw[2],3,3,0,3,3
JOK1SSmPtFw[3],3,3,0,3,3
JOK1SSmPtFw[4],3,3,0,3,3
JOK1SSmPtFw[5],2,4,2,2,4
JOK1SSmPtFw[6],3,3,0,3,3
JOK1SSmPtFw[7],3,4,1,3,4
JOK1SSmPtFw[8],3,4,1,3,4
JOK1SSmPtFw[9],3,3,0,3,3
JOK1SSmPtFw[10],4,4,0,4,4
JOK1SSmPtFw[11],4,4,0,4,4
JOK1SSmPtFw[12],4,4,0,4,4
JOK1SSmPtFw[13],3,3,0,3,3
JOK1SSmPtFw[14],4,3,-1,4,3
JOK1SSmPtFw[15],3,3,0,3,3
JOK1SSmPtFw[16],3,4,1,3,4
JOK1SSmPtFw[17],3,3,0,3,3
JOK1SSmPtFw[18],3,4,1,3,4
JOK1SSmPtFw[19],3,3,0,3,3
JOK1SSmPtFw[20],4,3,-1,4,3
JPT38CA3sGI[0],4,4,0,4,4
JPT38CA3sGI[1],4,1,-3,4,1
JPT38CA3sGI[2],2,2,0,2,2
JPT38CA3sGI[3],4,2,-2,4,2
JPT38CA3sGI[4],5,2,-3,5,2
JPT38CA3sGI[5],4,2,-2,4,2
JVpF99zuQhA[0],4,4,0,4,4
JVpF99zuQhA[1],3,3,0,3,3
JVpF99zuQhA[2],3,3,0,3,3
JVpF99zuQhA[3],3,4,1,3,4
K0m1tO3Ybyc[0],3,2,-1,3,2
K0m1tO3Ybyc[1],4,4,0,4,4
K0m1tO3Ybyc[2],3,4,1,3,4
K0m1tO3Ybyc[3],2,2,0,2,2
K0m1tO3Ybyc[4],4,4,0,4,4
K0m1tO3Ybyc[5],1,2,1,1,2
K8gp7ncdUl8[0],4,4,0,4,4
K8gp7ncdUl8[1],4,4,0,4,4
KB73TD4xQ8Y[0],4,4,0,4,4
KDjl2exStlI[0],3,3,0,3,3
KDjl2exStlI[1],3,3,0,3,3
KDjl2exStlI[2],3,3,0,3,3
KDjl2exStlI[3],4,3,-1,4,3
KDjl2exStlI[4],4,3,-1,4,3
KkKWFZZmmCM[0],3,4,1,3,4
KpMCvUyQCXg[0],4,4,0,4,4
KpMCvUyQCXg[1],3,4,1,3,4
KpMCvUyQCXg[2],2,3,1,2,3
KpMCvUyQCXg[3],4,4,0,4,4
KqFarHUGjSc[0],4,3,-1,4,3
KqFarHUGjSc[1],4,3,-1,4,3
L1eFHRQGFeg[0],2,4,2,2,4
L1eFHRQGFeg[1],4,2,-2,4,2
L1eFHRQGFeg[2],4,4,0,4,4
L1eFHRQGFeg[3],3,4,1,3,4
Lh8r-5eHX6Q[0],3,4,1,3,4
MCsvw5-7lVE[0],5,4,-1,5,4
MCsvw5-7lVE[1],4,4,0,4,4
MCsvw5-7lVE[2],5,4,-1,5,4
MCsvw5-7lVE[3],3,4,1,3,4
MD6Tq_4VlGc[0],6,4,-2,6,4
MD6Tq_4VlGc[1],4,2,-2,4,2
MMpo2bDk-DU[0],2,4,2,2,4
MMpo2bDk-DU[1],3,1,-2,3,1
MMpo2bDk-DU[2],2,2,0,2,2
MMpo2bDk-DU[3],2,3,1,2,3
MMpo2bDk-DU[4],5,4,-1,5,4
MMpo2bDk-DU[5],2,4,2,2,4
MMpo2bDk-DU[6],2,2,0,2,2
MMpo2bDk-DU[7],4,4,0,4,4
MjaaudUc5-4[0],2,4,2,2,4
MjaaudUc5-4[1],3,2,-1,3,2
MjaaudUc5-4[2],4,5,1,4,5
MjaaudUc5-4[3],4,2,-2,4,2
MjaaudUc5-4[4],4,4,0,4,4
MjaaudUc5-4[5],3,5,2,3,5
MjaaudUc5-4[6],4,2,-2,4,2
MoQmPA7Q07Q[0],4,4,0,4,4
MoQmPA7Q07Q[1],5,4,-1,5,4
MoQmPA7Q07Q[2],5,5,0,5,5
MoQmPA7Q07Q[3],5,5,0,5,5
MoQmPA7Q07Q[4],1,2,1,1,2
MoQmPA7Q07Q[5],3,3,0,3,3
MoQmPA7Q07Q[6],5,4,-1,5,4
MoQmPA7Q07Q[7],6,4,-2,6,4
MoQmPA7Q07Q[8],5,4,-1,5,4
N1X63d_jgmw[0],4,2,-2,4,2
N5xfBtD6rLY[0],4,3,-1,4,3
N5xfBtD6rLY[1],4,3,-1,4,3
N5xfBtD6rLY[2],5,2,-3,5,2
N5xfBtD6rLY[3],2,4,2,2,4
N5xfBtD6rLY[4],4,4,0,4,4
N5xfBtD6rLY[5],2,1,-1,2,1
NoZsdSGnNpI[0],4,4,0,4,4
NoZsdSGnNpI[1],4,4,0,4,4
NoZsdSGnNpI[2],3,4,1,3,4
Nrurc5sMUOE[0],3,3,0,3,3
Nrurc5sMUOE[1],2,4,2,2,4
Nrurc5sMUOE[2],2,2,0,2,2
Nrurc5sMUOE[3],2,2,0,2,2
Nrurc5sMUOE[4],3,3,0,3,3
Nrurc5sMUOE[5],3,2,-1,3,2
NzvNW7vP-Co[0],3,3,0,3,3
NzvNW7vP-Co[1],6,5,-1,6,5
NzvNW7vP-Co[2],3,4,1,3,4
NzvNW7vP-Co[3],5,5,0,5,5
NzvNW7vP-Co[4],3,4,1,3,4
OLP0nCKwU6k[0],4,4,0,4,4
OLP0nCKwU6k[1],2,4,2,2,4
OrYBtyO0aPI[0],4,4,0,4,4
OrYBtyO0aPI[1],4,4,0,4,4
OrYBtyO0aPI[2],2,1,-1,2,1
OrYBtyO0aPI[3],4,4,0,4,4
OrYBtyO0aPI[4],4,4,0,4,4
OrYBtyO0aPI[5],5,5,0,5,5
OrYBtyO0aPI[6],5,5,0,5,5
OwE-7MwzfYI[0],5,4,-1,5,4
PORCNDRKtko[0],5,4,-1,5,4
PboaYD5hlG8[0],4,3,-1,4,3
PboaYD5hlG8[1],5,4,-1,5,4
PboaYD5hlG8[2],4,4,0,4,4
PboaYD5hlG8[3],2,3,1,2,3
PboaYD5hlG8[4],5,2,-3,5,2
PboaYD5hlG8[5],5,5,0,5,5
PboaYD5hlG8[6],4,4,0,4,4
PboaYD5hlG8[7],2,2,0,2,2
PboaYD5hlG8[8],3,4,1,3,4
PboaYD5hlG8[9],1,2,1,1,2
PboaYD5hlG8[10],3,1,-2,3,1
Pt-D0LUHDSc[0],4,1,-3,4,1
Pt-D0LUHDSc[1],3,4,1,3,4
Pt-D0LUHDSc[2],4,4,0,4,4
Pt-D0LUHDSc[3],3,4,1,3,4
PwapK9d8IGk[0],3,3,0,3,3
PwapK9d8IGk[1],3,2,-1,3,2
PyQrAYl1bFs[0],4,4,0,4,4
PyQrAYl1bFs[1],5,4,-1,5,4
PyQrAYl1bFs[2],3,3,0,3,3
PyQrAYl1bFs[3],5,3,-2,5,3
PyQrAYl1bFs[4],4,3,-1,4,3
PyQrAYl1bFs[5],5,5,0,5,5
PyQrAYl1bFs[6],4,4,0,4,4
PyQrAYl1bFs[7],5,4,-1,5,4
PyQrAYl1bFs[8],5,4,-1,5,4
PyQrAYl1bFs[9],5,1,-4,5,1
Q4WzApjaCNI[0],4,4,0,4,4
Q7S0tX4FUNA[0],1,2,1,1,2
Q7S0tX4FUNA[1],2,2,0,2,2
Q7S0tX4FUNA[2],4,4,0,4,4
Q7S0tX4FUNA[3],4,3,-1,4,3
Q7S0tX4FUNA[4],4,2,-2,4,2
Q7S0tX4FUNA[5],4,2,-2,4,2
Q7S0tX4FUNA[6],2,2,0,2,2
Qa6Yz62V-Yc[0],4,3,-1,4,3
Qa6Yz62V-Yc[1],4,3,-1,4,3
QjcQx8_PQfw[0],4,4,0,4,4
QjcQx8_PQfw[1],2,3,1,2,3
QpchvHpGFc8[0],4,4,0,4,4
QpchvHpGFc8[1],4,2,-2,4,2
QpchvHpGFc8[2],4,2,-2,4,2
QpchvHpGFc8[3],4,2,-2,4,2
QpchvHpGFc8[4],4,5,1,4,5
QpchvHpGFc8[5],4,4,0,4,4
QpchvHpGFc8[6],4,4,0,4,4
QxU625Hn370[0],3,3,0,3,3
R7IkQVUuLew[0],4,4,0,4,4
R7IkQVUuLew[1],3,4,1,3,4
R7IkQVUuLew[2],4,4,0,4,4
R7IkQVUuLew[3],4,4,0,4,4
R7IkQVUuLew[4],4,3,-1,4,3
R7IkQVUuLew[5],4,4,0,4,4
RArhIHk4Qs4[0],3,4,1,3,4
RArhIHk4Qs4[1],3,4,1,3,4
RArhIHk4Qs4[2],3,3,0,3,3
RArhIHk4Qs4[3],4,3,-1,4,3
RArhIHk4Qs4[4],3,3,0,3,3
RArhIHk4Qs4[5],4,2,-2,4,2
RArhIHk4Qs4[6],2,2,0,2,2
RArhIHk4Qs4[7],4,4,0,4,4
RArhIHk4Qs4[8],4,2,-2,4,2
RArhIHk4Qs4[9],3,2,-1,3,2
RArhIHk4Qs4[10],2,3,1,2,3
RArhIHk4Qs4[11],4,3,-1,4,3
RArhIHk4Qs4[12],4,4,0,4,4
RArhIHk4Qs4[13],3,4,1,3,4
RArhIHk4Qs4[14],3,3,0,3,3
RArhIHk4Qs4[15],5,3,-2,5,3
RArhIHk4Qs4[16],4,3,-1,4,3
RArhIHk4Qs4[17],4,3,-1,4,3
RArhIHk4Qs4[18],4,3,-1,4,3
RArhIHk4Qs4[19],3,4,1,3,4
RArhIHk4Qs4[20],3,2,-1,3,2
ROcTx5VEn7o[0],4,3,-1,4,3
ROcTx5VEn7o[1],4,3,-1,4,3
ROcTx5VEn7o[2],3,4,1,3,4
ROcTx5VEn7o[3],3,4,1,3,4
ROcTx5VEn7o[4],2,3,1,2,3
ROcTx5VEn7o[5],3,4,1,3,4
RrGpzInAwCg[0],4,3,-1,4,3
RrGpzInAwCg[1],5,4,-1,5,4
RzOFxDk26p0[0],5,4,-1,5,4
RzOFxDk26p0[1],5,5,0,5,5
RzOFxDk26p0[2],6,4,-2,6,4
RzOFxDk26p0[3],6,5,-1,6,5
SHa756SwGJQ[0],4,3,-1,4,3
SHa756SwGJQ[1],2,2,0,2,2
SHa756SwGJQ[2],3,2,-1,3,2
SHa756SwGJQ[3],4,4,0,4,4
SHa756SwGJQ[4],2,3,1,2,3
SHa756SwGJQ[5],3,3,0,3,3
SHa756SwGJQ[6],4,3,-1,4,3
SHa756SwGJQ[7],3,2,-1,3,2
SO53x_pbou8[0],5,4,-1,5,4
SO53x_pbou8[1],4,4,0,4,4
SuIcJvERiFk[0],4,5,1,4,5
SuIcJvERiFk[1],3,3,0,3,3
TH32jop4FiI[0],4,2,-2,4,2
TH32jop4FiI[1],2,3,1,2,3
TH32jop4FiI[2],4,3,-1,4,3
TH32jop4FiI[3],2,3,1,2,3
TH32jop4FiI[4],4,3,-1,4,3
TH32jop4FiI[5],4,3,-1,4,3
TH32jop4FiI[6],4,4,0,4,4
TH32jop4FiI[7],3,2,-1,3,2
TH32jop4FiI[8],3,2,-1,3,2
TH32jop4FiI[9],2,3,1,2,3
TH32jop4FiI[10],3,3,0,3,3
TH32jop4FiI[11],3,3,0,3,3
TWszOxkOV0w[0],0,4,4,0,4
TWszOxkOV0w[1],4,4,0,4,4
TWszOxkOV0w[2],3,2,-1,3,2
TXCXFYIc3Yo[0],5,4,-1,5,4
TXCXFYIc3Yo[1],2,2,0,2,2
TXCXFYIc3Yo[2],4,2,-2,4,2
TXCXFYIc3Yo[3],5,3,-2,5,3
TXCXFYIc3Yo[4],4,2,-2,4,2
TXCXFYIc3Yo[5],1,1,0,1,1
TXCXFYIc3Yo[6],2,2,0,2,2
TXCXFYIc3Yo[7],5,2,-3,5,2
TXCXFYIc3Yo[8],5,5,0,5,5
TXCXFYIc3Yo[9],5,4,-1,5,4
TXCXFYIc3Yo[10],4,3,-1,4,3
TYJzg5IJN8o[0],5,4,-1,5,4
TYJzg5IJN8o[1],4,3,-1,4,3
TYJzg5IJN8o[2],2,3,1,2,3
TYJzg5IJN8o[3],2,3,1,2,3
TYJzg5IJN8o[4],4,4,0,4,4
TYJzg5IJN8o[5],4,4,0,4,4
TYJzg5IJN8o[6],3,4,1,3,4
TYJzg5IJN8o[7],4,4,0,4,4
TYJzg5IJN8o[8],3,3,0,3,3
Tpdqfpuumg4[0],3,4,1,3,4
Tpdqfpuumg4[1],4,4,0,4,4
TqMh7U3J4D4[0],4,4,0,4,4
TqMh7U3J4D4[1],5,5,0,5,5
TqMh7U3J4D4[2],4,4,0,4,4
Uc_6d-fkZEc[0],3,3,0,3,3
Uc_6d-fkZEc[1],3,5,2,3,5
Uc_6d-fkZEc[2],3,5,2,3,5
UiPmjKggv1s[0],2,4,2,2,4
UlTJmndbGHM[0],4,5,1,4,5
UlTJmndbGHM[1],5,6,1,5,6
UlTJmndbGHM[2],2,2,0,2,2
UlTJmndbGHM[3],2,2,0,2,2
UlTJmndbGHM[4],4,4,0,4,4
UlTJmndbGHM[5],1,5,4,1,5
UvniNGPyeBc[0],4,3,-1,4,3
UvniNGPyeBc[1],3,2,-1,3,2
VAXhC2U9-2A[0],4,5,1,4,5
VbV9S4svrTg[0],4,4,0,4,4
VbV9S4svrTg[1],2,2,0,2,2
VbV9S4svrTg[2],5,5,0,5,5
VbV9S4svrTg[3],4,2,-2,4,2
VbV9S4svrTg[4],4,3,-1,4,3
VbV9S4svrTg[5],3,4,1,3,4
VbV9S4svrTg[6],4,3,-1,4,3
VbV9S4svrTg[7],3,2,-1,3,2
VbV9S4svrTg[8],5,4,-1,5,4
VbV9S4svrTg[9],3,3,0,3,3
VbV9S4svrTg[10],3,3,0,3,3
VbV9S4svrTg[11],4,4,0,4,4
VbV9S4svrTg[12],4,3,-1,4,3
VbV9S4svrTg[13],4,4,0,4,4
VbV9S4svrTg[14],4,4,0,4,4
VinxKpWioTo[0],3,3,0,3,3
VinxKpWioTo[1],4,5,1,4,5
VinxKpWioTo[2],5,5,0,5,5
VinxKpWioTo[3],4,4,0,4,4
VinxKpWioTo[4],5,4,-1,5,4
VinxKpWioTo[5],4,4,0,4,4
ViyQVpGW05w[0],5,4,-1,5,4
ViyQVpGW05w[1],4,4,0,4,4
ViyQVpGW05w[2],3,3,0,3,3
ViyQVpGW05w[3],2,3,1,2,3
Viz5vDE39y8[0],4,3,-1,4,3
Viz5vDE39y8[1],4,5,1,4,5
Viz5vDE39y8[2],6,6,0,6,6
Vuay0mVKkik[0],4,4,0,4,4
Vuay0mVKkik[1],2,4,2,2,4
Vuay0mVKkik[2],1,2,1,1,2
Vuay0mVKkik[3],2,2,0,2,2
Vuay0mVKkik[4],5,2,-3,5,2
VwvptdTkwEE[0],1,2,1,1,2
VwvptdTkwEE[1],4,2,-2,4,2
VwvptdTkwEE[2],1,4,3,1,4
VwvptdTkwEE[3],3,3,0,3,3
WmQF5RmbsVQ[0],3,4,1,3,4
Wrcf2xtqbkQ[0],4,3,-1,4,3
Wrcf2xtqbkQ[1],2,3,1,2,3
Wrcf2xtqbkQ[2],2,2,0,2,2
Wrcf2xtqbkQ[3],2,3,1,2,3
Wrcf2xtqbkQ[4],3,3,0,3,3
WxajvjGKz7Y[0],4,4,0,4,4
WxajvjGKz7Y[1],4,3,-1,4,3
WxajvjGKz7Y[2],3,2,-1,3,2
WxajvjGKz7Y[3],3,3,0,3,3
WxajvjGKz7Y[4],3,4,1,3,4
WxajvjGKz7Y[5],3,4,1,3,4
XIGpuL-Kkyk[0],3,3,0,3,3
XIGpuL-Kkyk[1],3,3,0,3,3
XIGpuL-Kkyk[2],5,4,-1,5,4
XIGpuL-Kkyk[3],4,5,1,4,5
XIGpuL-Kkyk[4],3,3,0,3,3
XIGpuL-Kkyk[5],4,4,0,4,4
XaVYxIW0FDg[0],4,3,-1,4,3
XaVYxIW0FDg[1],1,2,1,1,2
XaVYxIW0FDg[2],4,3,-1,4,3
XyP8bVmGX6M[0],4,4,0,4,4
XyP8bVmGX6M[1],4,4,0,4,4
XytBlo2R5Yg[0],5,5,0,5,5
XzVapdEr_GY[0],4,2,-2,4,2
XzVapdEr_GY[1],4,4,0,4,4
XzVapdEr_GY[2],4,4,0,4,4
XzVapdEr_GY[3],5,4,-1,5,4
XzVapdEr_GY[4],6,4,-2,6,4
Y7h-S3cJ52o[0],3,3,0,3,3
Y7h-S3cJ52o[1],4,4,0,4,4
Y7qkyMyanjU[0],3,4,1,3,4
Y7qkyMyanjU[1],4,4,0,4,4
Y7qkyMyanjU[2],3,3,0,3,3
Y7qkyMyanjU[3],4,4,0,4,4
YbuG8xyUO-o[0],4,4,0,4,4
YbuG8xyUO-o[1],3,3,0,3,3
YbuG8xyUO-o[2],4,4,0,4,4
YbuG8xyUO-o[3],4,5,1,4,5
Z7L3V5bwzI0[0],2,2,0,2,2
Z7L3V5bwzI0[1],6,4,-2,6,4
ZaoFHcbRM9g[0],3,4,1,3,4
ZaoFHcbRM9g[1],3,2,-1,3,2
ZaoFHcbRM9g[2],3,2,-1,3,2
ZaoFHcbRM9g[3],5,6,1,5,6
ZaoFHcbRM9g[4],4,2,-2,4,2
ZaoFHcbRM9g[5],2,2,0,2,2
ZaoFHcbRM9g[6],2,2,0,2,2
ZaoFHcbRM9g[7],2,2,0,2,2
ZaoFHcbRM9g[8],1,2,1,1,2
Zvisaa77Cng[0],2,3,1,2,3
Zvisaa77Cng[1],4,4,0,4,4
Zvisaa77Cng[2],4,4,0,4,4
_7HVhnSYX1Y[0],5,4,-1,5,4
_7HVhnSYX1Y[1],4,4,0,4,4
_7HVhnSYX1Y[2],3,4,1,3,4
_7HVhnSYX1Y[3],4,4,0,4,4
_7HVhnSYX1Y[4],4,4,0,4,4
_7HVhnSYX1Y[5],4,4,0,4,4
_7HVhnSYX1Y[6],4,4,0,4,4
_7HVhnSYX1Y[7],3,3,0,3,3
_7HVhnSYX1Y[8],4,3,-1,4,3
_7HVhnSYX1Y[9],4,3,-1,4,3
_7HVhnSYX1Y[10],4,4,0,4,4
_7HVhnSYX1Y[11],4,4,0,4,4
_BvNNdEkhZA[0],3,4,1,3,4
_BvNNdEkhZA[1],3,3,0,3,3
_BvNNdEkhZA[2],2,3,1,2,3
_BvNNdEkhZA[3],2,4,2,2,4
_BvNNdEkhZA[4],3,4,1,3,4
_BvNNdEkhZA[5],4,4,0,4,4
_BvNNdEkhZA[6],4,4,0,4,4
_BvNNdEkhZA[7],3,4,1,3,4
_BvNNdEkhZA[8],4,4,0,4,4
_BvNNdEkhZA[9],4,4,0,4,4
_aZDaIfGfPo[0],5,3,-2,5,3
_aZDaIfGfPo[1],4,4,0,4,4
_aZDaIfGfPo[2],3,3,0,3,3
_gr7o5ynhnw[0],6,5,-1,6,5
_gr7o5ynhnw[1],4,4,0,4,4
_gr7o5ynhnw[2],4,4,0,4,4
_gr7o5ynhnw[3],4,4,0,4,4
_gr7o5ynhnw[4],5,5,0,5,5
_gr7o5ynhnw[5],4,4,0,4,4
_gr7o5ynhnw[6],4,4,0,4,4
_gr7o5ynhnw[7],5,4,-1,5,4
_gr7o5ynhnw[8],4,4,0,4,4
_gr7o5ynhnw[9],3,4,1,3,4
_gr7o5ynhnw[10],2,4,2,2,4
_gzYkdjNvPc[0],2,3,1,2,3
_gzYkdjNvPc[1],2,4,2,2,4
_gzYkdjNvPc[2],4,4,0,4,4
_gzYkdjNvPc[3],3,4,1,3,4
_gzYkdjNvPc[4],5,4,-1,5,4
_gzYkdjNvPc[5],4,2,-2,4,2
_gzYkdjNvPc[6],3,4,1,3,4
_gzYkdjNvPc[7],4,4,0,4,4
_gzYkdjNvPc[8],4,2,-2,4,2
_gzYkdjNvPc[9],1,2,1,1,2
_gzYkdjNvPc[10],2,2,0,2,2
_gzYkdjNvPc[11],3,3,0,3,3
_gzYkdjNvPc[12],3,4,1,3,4
_gzYkdjNvPc[13],4,3,-1,4,3
_gzYkdjNvPc[14],2,2,0,2,2
_gzYkdjNvPc[15],2,4,2,2,4
_gzYkdjNvPc[16],5,2,-3,5,2
_gzYkdjNvPc[17],4,4,0,4,4
a-WihYDk6vc[0],4,4,0,4,4
a-WihYDk6vc[1],4,3,-1,4,3
a-WihYDk6vc[2],3,4,1,3,4
aFhc2ddipoM[0],4,4,0,4,4
aFhc2ddipoM[1],5,5,0,5,5
aFhc2ddipoM[2],4,4,0,4,4
aFhc2ddipoM[3],5,4,-1,5,4
aFhc2ddipoM[4],4,4,0,4,4
aFhc2ddipoM[5],5,4,-1,5,4
aFhc2ddipoM[6],5,4,-1,5,4
aK5tRCXjUvU[0],5,4,-1,5,4
b-FX9NOVQOM[0],3,3,0,3,3
b-FX9NOVQOM[1],2,2,0,2,2
b-FX9NOVQOM[2],4,2,-2,4,2
b-FX9NOVQOM[3],1,2,1,1,2
b-FX9NOVQOM[4],1,2,1,1,2
b1LEcg6z66g[0],2,4,2,2,4
b1LEcg6z66g[1],3,4,1,3,4
b1LEcg6z66g[2],2,4,2,2,4
b1LEcg6z66g[3],4,4,0,4,4
b1LEcg6z66g[4],4,2,-2,4,2
b1LEcg6z66g[5],5,4,-1,5,4
b1LEcg6z66g[6],4,2,-2,4,2
b1LEcg6z66g[7],2,2,0,2,2
b1LEcg6z66g[8],4,4,0,4,4
bAkUEnPoucg[0],5,4,-1,5,4
bAkUEnPoucg[1],5,4,-1,5,4
bNQkb4K5DX0[0],5,3,-2,5,3
bNQkb4K5DX0[1],4,3,-1,4,3
bNQkb4K5DX0[2],3,3,0,3,3
bNQkb4K5DX0[3],6,4,-2,6,4
bNQkb4K5DX0[4],4,5,1,4,5
bQ8QteHvrEk[0],4,2,-2,4,2
bWunvAd96zI[0],3,2,-1,3,2
bWunvAd96zI[1],2,2,0,2,2
bWunvAd96zI[2],4,2,-2,4,2
bWunvAd96zI[3],4,4,0,4,4
bWunvAd96zI[4],3,4,1,3,4
bWunvAd96zI[5],3,3,0,3,3
bWunvAd96zI[6],3,2,-1,3,2
bWunvAd96zI[7],5,6,1,5,6
bj9e8w4vNxo[0],3,4,1,3,4
bj9e8w4vNxo[1],3,2,-1,3,2
bj9e8w4vNxo[2],4,1,-3,4,1
bj9e8w4vNxo[3],2,2,0,2,2
bpvYdXVlgvc[0],1,3,2,1,3
bpvYdXVlgvc[1],3,2,-1,3,2
bpvYdXVlgvc[2],1,2,1,1,2
bpvYdXVlgvc[3],1,2,1,1,2
bpvYdXVlgvc[4],1,1,0,1,1
bpvYdXVlgvc[5],1,1,0,1,1
c1a1y9ytHH0[0],4,3,-1,4,3
c1a1y9ytHH0[1],3,3,0,3,3
c1a1y9ytHH0[2],3,3,0,3,3
c1a1y9ytHH0[3],3,3,0,3,3
c1a1y9ytHH0[4],3,4,1,3,4
c1a1y9ytHH0[5],4,3,-1,4,3
c5cB7AfVgcE[0],5,4,-1,5,4
c5cB7AfVgcE[1],3,2,-1,3,2
c5cB7AfVgcE[2],4,4,0,4,4
c5cB7AfVgcE[3],2,1,-1,2,1
d8BR6hsvzoY[0],3,3,0,3,3
d8BR6hsvzoY[1],4,4,0,4,4
d8BR6hsvzoY[2],3,3,0,3,3
